sub_id,session,block,trial,left_stim_id,right_stim_id,left_pwin,right_pwin,chosen_stim_id,choice_side,reward,rt,QL,QR,Q_chosen,UncL,UncR,dQ,dUnc
51,1,0,18,168,170,0.2,0.6,168,0,0,-172315.82881428063,0.25,0.75,0.75,0.0375,0.0375,-0.5,0.0
51,1,1,0,174,175,0.2,0.5,175,1,1,-172341.81330614013,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,1,1,174,178,0.2,0.55,174,0,0,-172348.43393395917,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,1,2,175,178,0.5,0.55,178,1,1,-172355.67916388612,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.0
51,1,1,3,174,175,0.2,0.5,174,0,1,-172359.00453547802,0.75,0.5,0.5,0.0375,0.08333333333333333,0.25,-0.04583333333333333
51,1,1,4,174,178,0.2,0.55,178,1,0,-172365.14635095818,0.75,0.6666666666666666,0.75,0.0375,0.05555555555555555,0.08333333333333337,-0.018055555555555554
51,1,1,5,174,178,0.2,0.55,178,1,0,-172372.7814725473,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.0
51,1,1,6,175,178,0.5,0.55,178,1,1,-172377.71149262434,0.5,0.6666666666666666,0.5,0.05,0.05555555555555555,-0.16666666666666663,-0.00555555555555555
51,1,1,7,174,175,0.2,0.5,174,0,0,-172381.20999830167,0.6,0.4,0.4,0.04,0.04,0.19999999999999996,0.0
51,1,1,8,174,178,0.2,0.55,178,1,1,-172387.7566703931,0.6,0.6666666666666666,0.6666666666666666,0.04,0.05555555555555555,-0.06666666666666665,-0.015555555555555552
51,1,1,9,175,178,0.5,0.55,178,1,1,-172388.0949185859,0.6,0.3333333333333333,0.6,0.04,0.031746031746031744,0.26666666666666666,0.008253968253968257
51,1,1,10,176,177,0.45,0.6,176,0,0,-172401.50615929894,0.5,0.3333333333333333,0.5,0.03571428571428571,0.031746031746031744,0.16666666666666669,0.003968253968253968
51,1,1,11,174,175,0.2,0.5,174,0,0,-172408.21439641743,0.3333333333333333,0.5,0.5,0.031746031746031744,0.05,-0.16666666666666669,-0.01825396825396826
51,1,1,12,175,177,0.5,0.6,177,1,1,-172411.95018086332,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.030612244897959183,0.031746031746031744,0.23809523809523808,-0.0011337868480725613
51,1,1,13,174,175,0.2,0.5,174,0,1,-172419.9273760781,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,1,14,176,177,0.45,0.6,176,0,1,-172417.6733842393,0.625,0.3333333333333333,0.625,0.026041666666666668,0.05555555555555555,0.2916666666666667,-0.029513888888888885
51,1,1,15,175,177,0.5,0.6,177,1,0,-172438.73115171617,0.3333333333333333,0.4,0.4,0.031746031746031744,0.04,-0.06666666666666671,-0.008253968253968257
51,1,1,16,174,177,0.2,0.6,174,0,0,-172443.36883275458,0.5,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.031746031746031744,0.16666666666666669,0.051587301587301584
51,1,1,17,174,178,0.2,0.55,178,1,1,-172445.869754015,0.5,0.2857142857142857,0.5,0.08333333333333333,0.025510204081632654,0.2142857142857143,0.057823129251700675
51,1,1,18,174,175,0.2,0.5,175,1,1,-172452.34462312015,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,1,19,175,176,0.5,0.45,175,0,1,-172465.53669497772,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,1,20,175,177,0.5,0.6,177,1,0,-172470.48761149702,0.3333333333333333,0.5,0.5,0.05555555555555555,0.08333333333333333,-0.16666666666666669,-0.027777777777777776
51,1,1,21,174,177,0.2,0.6,177,1,0,-172475.73238267642,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.05555555555555555,-0.3333333333333333,0.0
51,1,2,0,182,184,0.45,0.6,184,1,1,-172510.96898902138,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.05555555555555555,-0.3333333333333333,0.0
51,1,2,1,180,182,0.5,0.45,182,1,0,-172513.9320534275,0.75,0.5,0.5,0.0375,0.05,0.25,-0.012500000000000004
51,1,2,2,180,182,0.5,0.45,180,0,0,-172520.9379519996,0.75,0.4,0.75,0.0375,0.04,0.35,-0.0025000000000000022
51,1,2,3,180,184,0.5,0.6,184,1,1,-172524.93679614124,0.8,0.4,0.8,0.02666666666666667,0.04,0.4,-0.013333333333333332
51,1,2,4,182,184,0.45,0.6,182,0,0,-172527.88277484453,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.05555555555555555,0.031746031746031744,-0.3333333333333333,0.023809523809523808
51,1,2,5,182,184,0.45,0.6,184,1,0,-172537.57182847735,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,2,6,181,183,0.2,0.55,183,1,0,-172538.58764121725,0.5,0.4,0.4,0.05,0.04,0.09999999999999998,0.010000000000000002
51,1,2,7,180,184,0.5,0.6,180,0,0,-172547.90960750263,0.5,0.6666666666666666,0.6666666666666666,0.05,0.031746031746031744,-0.16666666666666663,0.01825396825396826
51,1,2,8,180,181,0.5,0.2,180,0,1,-172551.96412915012,0.5,0.5714285714285714,0.5714285714285714,0.05,0.030612244897959183,-0.0714285714285714,0.01938775510204082
51,1,2,9,182,184,0.45,0.6,184,1,0,-172552.58491180366,0.5,0.625,0.625,0.05,0.026041666666666668,-0.125,0.023958333333333335
51,1,2,10,181,183,0.2,0.55,181,0,0,-172564.84084673494,0.6666666666666666,0.5,0.6666666666666666,0.022222222222222223,0.03571428571428571,0.16666666666666663,-0.01349206349206349
51,1,2,11,181,182,0.2,0.45,182,1,1,-172571.91112171597,0.7,0.3333333333333333,0.7,0.019090909090909092,0.05555555555555555,0.36666666666666664,-0.036464646464646464
51,1,2,12,180,184,0.5,0.6,180,0,1,-172575.642922756,0.5,0.5,0.5,0.05,0.08333333333333333,0.0,-0.033333333333333326
51,1,2,13,183,184,0.55,0.6,183,0,1,-172581.25913894232,0.7272727272727273,0.3333333333333333,0.7272727272727273,0.01652892561983471,0.05555555555555555,0.393939393939394,-0.03902662993572084
51,1,2,14,180,181,0.5,0.2,180,0,1,-172582.47047848592,0.5,0.75,0.75,0.05,0.014423076923076924,-0.25,0.035576923076923075
51,1,2,15,181,183,0.2,0.55,183,1,1,-172591.08717908448,0.7692307692307693,0.3333333333333333,0.7692307692307693,0.01267962806424345,0.05555555555555555,0.43589743589743596,-0.0428759274913121
51,1,2,16,181,184,0.2,0.6,184,1,1,-172596.90679144402,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.0,0.0
51,1,2,17,181,183,0.2,0.55,183,1,1,-172606.68606704334,0.25,0.5,0.5,0.0375,0.03571428571428571,-0.25,0.0017857142857142863
51,1,2,18,181,182,0.2,0.45,181,0,1,-172619.87643973544,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.05555555555555555,0.030612244897959183,-0.09523809523809523,0.02494331065759637
51,1,2,19,180,184,0.5,0.6,184,1,1,-172627.22758916867,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,2,20,180,183,0.5,0.55,183,1,0,-172631.30232026297,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,2,21,181,184,0.2,0.6,184,1,1,-172638.58823954387,0.5,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.05555555555555555,-0.16666666666666663,0.027777777777777776
51,1,2,22,180,182,0.5,0.45,182,1,0,-172643.38846803978,0.75,0.6666666666666666,0.75,0.0375,0.05555555555555555,0.08333333333333337,-0.018055555555555554
51,1,3,0,187,190,0.2,0.5,190,1,0,-172672.99692992083,0.6,0.6666666666666666,0.6,0.04,0.05555555555555555,-0.06666666666666665,-0.015555555555555552
51,1,3,1,186,187,0.6500000000000001,0.2,187,1,0,-172679.1068683502,0.5,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.031746031746031744,-0.16666666666666663,0.051587301587301584
51,1,3,2,187,190,0.2,0.5,187,0,0,-172683.14882161503,0.5,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.05555555555555555,-0.16666666666666663,0.027777777777777776
51,1,3,3,186,190,0.6500000000000001,0.5,186,0,1,-172686.6687485395,0.7142857142857143,0.5,0.7142857142857143,0.025510204081632654,0.05,0.2142857142857143,-0.02448979591836735
51,1,3,4,188,189,0.8,0.35,188,0,1,-172693.0516028354,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,3,5,186,187,0.6500000000000001,0.2,187,1,0,-172697.72831622916,0.3333333333333333,0.5,0.5,0.05555555555555555,0.05,-0.16666666666666669,0.00555555555555555
51,1,3,6,187,189,0.2,0.35,187,0,0,-172701.58339957558,0.625,0.6,0.6,0.026041666666666668,0.04,0.025000000000000022,-0.013958333333333333
51,1,3,7,188,189,0.8,0.35,189,1,1,-172708.0536563594,0.625,0.5,0.5,0.026041666666666668,0.03571428571428571,0.125,-0.009672619047619044
51,1,3,8,186,188,0.6500000000000001,0.8,186,0,0,-172712.66902562318,0.625,0.42857142857142855,0.625,0.026041666666666668,0.030612244897959183,0.19642857142857145,-0.004570578231292515
51,1,3,9,188,190,0.8,0.5,188,0,1,-172716.46710206097,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.022222222222222223,0.030612244897959183,0.23809523809523808,-0.00839002267573696
51,1,3,10,187,188,0.2,0.8,188,1,1,-172722.52457251705,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.05555555555555555,0.030612244897959183,-0.09523809523809523,0.02494331065759637
51,1,3,11,187,190,0.2,0.5,187,0,0,-172725.61980535503,0.5,0.5,0.5,0.08333333333333333,0.05,0.0,0.033333333333333326
51,1,3,12,187,188,0.2,0.8,188,1,1,-172728.51029334866,0.5,0.5,0.5,0.05,0.08333333333333333,0.0,-0.033333333333333326
51,1,3,13,189,190,0.35,0.5,189,0,1,-172735.16272705104,0.5,0.6666666666666666,0.6666666666666666,0.05,0.05555555555555555,-0.16666666666666663,-0.00555555555555555
51,1,3,14,189,190,0.35,0.5,189,0,1,-172743.00351706112,0.7,0.42857142857142855,0.7,0.019090909090909092,0.030612244897959183,0.2714285714285714,-0.01152133580705009
51,1,3,15,189,190,0.35,0.5,189,0,0,-172751.10299251287,0.5,0.7272727272727273,0.7272727272727273,0.05,0.01652892561983471,-0.2272727272727273,0.03347107438016529
51,1,3,16,189,190,0.35,0.5,190,1,1,-172754.725560173,0.6666666666666666,0.5,0.5,0.05555555555555555,0.05,0.16666666666666663,0.00555555555555555
51,1,3,17,186,188,0.6500000000000001,0.8,188,1,1,-172760.84116873975,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,3,18,187,189,0.2,0.35,189,1,0,-172765.3827760244,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,3,19,187,188,0.2,0.8,187,0,0,-172767.4286043995,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.05555555555555555,-0.3333333333333333,0.0
51,1,3,20,186,189,0.6500000000000001,0.35,189,1,1,-172774.38076247138,0.3333333333333333,0.75,0.75,0.05555555555555555,0.0375,-0.4166666666666667,0.018055555555555554
51,1,4,0,192,196,0.45,0.6,192,0,0,-172808.93440148534,0.3333333333333333,0.5,0.3333333333333333,0.05555555555555555,0.08333333333333333,-0.16666666666666669,-0.027777777777777776
51,1,4,1,194,196,0.2,0.6,194,0,0,-172812.72109514076,0.5,0.6,0.5,0.08333333333333333,0.04,-0.09999999999999998,0.04333333333333333
51,1,4,2,194,196,0.2,0.6,196,1,1,-172816.2698119016,0.25,0.6,0.6,0.0375,0.04,-0.35,-0.0025000000000000022
51,1,4,3,192,196,0.45,0.6,196,1,1,-172823.43962400116,0.25,0.6666666666666666,0.6666666666666666,0.0375,0.031746031746031744,-0.41666666666666663,0.005753968253968254
51,1,4,4,192,196,0.45,0.6,196,1,1,-172827.3475480314,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.05555555555555555,0.025510204081632654,-0.04761904761904767,0.0300453514739229
51,1,4,5,192,194,0.45,0.2,194,1,1,-172827.70447128575,0.6666666666666666,0.75,0.75,0.05555555555555555,0.020833333333333332,-0.08333333333333337,0.034722222222222224
51,1,4,6,192,194,0.45,0.2,194,1,0,-172837.97011411883,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
51,1,4,7,192,196,0.45,0.6,192,0,0,-172846.05425285548,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.05555555555555555,0.01728395061728395,-0.4444444444444445,0.0382716049382716
51,1,4,8,192,194,0.45,0.2,192,0,1,-172848.94295136494,0.3333333333333333,0.8,0.8,0.05555555555555555,0.014545454545454545,-0.46666666666666673,0.04101010101010101
51,1,4,9,194,196,0.2,0.6,196,1,0,-172855.07613609455,0.5,0.8181818181818182,0.8181818181818182,0.08333333333333333,0.012396694214876033,-0.31818181818181823,0.0709366391184573
51,1,4,10,192,196,0.45,0.6,196,1,0,-172861.62008293756,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.0
51,1,4,11,193,195,0.5,0.55,193,0,1,-172871.54163794784,0.6666666666666666,0.5,0.5,0.05555555555555555,0.08333333333333333,0.16666666666666663,-0.027777777777777776
51,1,4,12,194,196,0.2,0.6,196,1,0,-172876.52816525605,0.25,0.5,0.5,0.0375,0.05,-0.25,-0.012500000000000004
51,1,4,13,192,196,0.45,0.6,196,1,1,-172880.57472433543,0.6,0.3333333333333333,0.6,0.04,0.05555555555555555,0.26666666666666666,-0.015555555555555552
51,1,4,14,192,193,0.45,0.5,193,1,0,-172886.00293418372,0.3333333333333333,0.75,0.3333333333333333,0.05555555555555555,0.014423076923076924,-0.4166666666666667,0.041132478632478625
51,1,4,15,192,194,0.45,0.2,192,0,1,-172889.2655722338,0.6666666666666666,0.25,0.25,0.05555555555555555,0.0375,0.41666666666666663,0.018055555555555554
51,1,4,16,193,194,0.5,0.2,193,0,0,-172896.10075227357,0.25,0.2,0.25,0.0375,0.02666666666666667,0.04999999999999999,0.01083333333333333
51,1,4,17,192,196,0.45,0.6,196,1,1,-172904.90903563052,0.2,0.75,0.75,0.02666666666666667,0.014423076923076924,-0.55,0.012243589743589745
53,0,0,0,80,83,0.35,0.8,80,0,0,-4046.516750018469,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,0,1,80,82,0.35,0.5,82,1,0,-4129.48819562817,0.5,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.05555555555555555,0.16666666666666669,0.027777777777777776
53,0,0,2,79,83,0.6500000000000001,0.8,83,1,0,-4134.388456063239,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,0,3,80,83,0.35,0.8,80,0,0,-4139.5953935221305,0.5,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.05555555555555555,0.16666666666666669,0.027777777777777776
53,0,0,4,82,83,0.5,0.8,82,0,1,-4146.592414528766,0.5,0.5,0.5,0.08333333333333333,0.05,0.0,0.033333333333333326
53,0,0,5,79,80,0.6500000000000001,0.35,79,0,1,-4152.393340686132,0.5,0.25,0.25,0.08333333333333333,0.0375,0.25,0.04583333333333333
53,0,0,6,82,83,0.5,0.8,82,0,0,-4161.396661384922,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,0,7,80,81,0.35,0.2,81,1,0,-4166.185853729279,0.4,0.5,0.4,0.04,0.08333333333333333,-0.09999999999999998,-0.04333333333333333
53,0,0,8,79,81,0.6500000000000001,0.2,79,0,0,-4170.450339572455,0.5,0.2,0.2,0.08333333333333333,0.02666666666666667,0.3,0.05666666666666666
53,0,0,9,80,83,0.35,0.8,83,1,1,-4176.441564618398,0.5,0.3333333333333333,0.5,0.08333333333333333,0.05555555555555555,0.16666666666666669,0.027777777777777776
53,0,0,10,79,83,0.6500000000000001,0.8,83,1,0,-4182.052965892213,0.6666666666666666,0.5,0.6666666666666666,0.05555555555555555,0.08333333333333333,0.16666666666666663,-0.027777777777777776
53,0,0,11,82,83,0.5,0.8,82,0,1,-4184.233608270075,0.16666666666666666,0.5,0.5,0.01984126984126984,0.08333333333333333,-0.33333333333333337,-0.06349206349206349
53,0,0,12,79,80,0.6500000000000001,0.35,79,0,1,-4193.313846787263,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.01984126984126984,0.16666666666666666,0.03571428571428571
53,0,0,13,82,83,0.5,0.8,83,1,1,-4198.150947137431,0.5,0.6666666666666666,0.6666666666666666,0.03571428571428571,0.05555555555555555,-0.16666666666666663,-0.01984126984126984
53,0,0,14,79,80,0.6500000000000001,0.35,79,0,1,-4203.473135665359,0.5,0.5,0.5,0.03571428571428571,0.05,0.0,-0.01428571428571429
53,0,0,15,79,81,0.6500000000000001,0.2,81,1,0,-4207.151097252344,0.2857142857142857,0.5,0.5,0.025510204081632654,0.03571428571428571,-0.2142857142857143,-0.010204081632653059
53,0,0,16,80,83,0.35,0.8,83,1,1,-4213.147183223113,0.42857142857142855,0.4,0.4,0.030612244897959183,0.04,0.028571428571428525,-0.009387755102040818
53,0,0,17,82,83,0.5,0.8,83,1,0,-4215.919674159602,0.5,0.2857142857142857,0.5,0.05,0.025510204081632654,0.2142857142857143,0.02448979591836735
53,0,0,18,81,83,0.2,0.8,81,0,0,-4225.456306645798,0.2857142857142857,0.5,0.5,0.025510204081632654,0.03571428571428571,-0.2142857142857143,-0.010204081632653059
53,0,0,19,80,82,0.35,0.5,82,1,1,-4232.307136158803,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.05555555555555555,0.025510204081632654,0.047619047619047616,0.0300453514739229
53,0,0,20,80,82,0.35,0.5,82,1,1,-4236.480175528696,0.5,0.5714285714285714,0.5,0.05,0.030612244897959183,-0.0714285714285714,0.01938775510204082
53,0,1,0,85,86,0.6500000000000001,0.35,86,1,0,-4264.696853684468,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,1,1,85,89,0.6500000000000001,0.5,85,0,1,-4271.949551272879,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,1,2,86,89,0.35,0.5,89,1,1,-4275.732751817716,0.6666666666666666,0.5,0.6666666666666666,0.05555555555555555,0.08333333333333333,0.16666666666666663,-0.027777777777777776
53,0,1,3,86,89,0.35,0.5,89,1,1,-4281.705479071202,0.3333333333333333,0.5,0.5,0.05555555555555555,0.08333333333333333,-0.16666666666666669,-0.027777777777777776
53,0,1,4,86,89,0.35,0.5,89,1,0,-4286.833030782882,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.05555555555555555,-0.3333333333333333,0.0
53,0,1,5,86,89,0.35,0.5,86,0,0,-4291.250397135952,0.75,0.5,0.75,0.0375,0.05,0.25,-0.012500000000000004
53,0,1,6,87,88,0.2,0.8,87,0,1,-4294.691677110701,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,1,7,87,88,0.2,0.8,87,0,0,-4300.037969104466,0.8,0.5,0.5,0.02666666666666667,0.05,0.30000000000000004,-0.023333333333333334
53,0,1,8,85,87,0.6500000000000001,0.2,87,1,1,-4306.871091670617,0.5,0.3333333333333333,0.5,0.08333333333333333,0.05555555555555555,0.16666666666666669,0.027777777777777776
53,0,1,9,88,89,0.8,0.5,88,0,1,-4310.197047697977,0.6666666666666666,0.6,0.6666666666666666,0.05555555555555555,0.04,0.06666666666666665,0.015555555555555552
53,0,1,10,87,88,0.2,0.8,88,1,1,-4316.132413717122,0.8,0.6,0.6,0.02666666666666667,0.04,0.20000000000000007,-0.013333333333333332
53,0,1,11,86,88,0.35,0.8,88,1,1,-4322.367032717685,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.0,0.0
53,0,1,12,86,89,0.35,0.5,89,1,0,-4326.9372227431,0.75,0.3333333333333333,0.75,0.0375,0.05555555555555555,0.4166666666666667,-0.018055555555555554
53,0,1,13,86,87,0.35,0.2,87,1,1,-4336.376377689706,0.6,0.8,0.6,0.04,0.02666666666666667,-0.20000000000000007,0.013333333333333332
53,0,1,14,85,88,0.6500000000000001,0.8,88,1,0,-4340.454876078142,0.8,0.6666666666666666,0.6666666666666666,0.02666666666666667,0.031746031746031744,0.13333333333333341,-0.005079365079365076
53,0,1,15,87,88,0.2,0.8,87,0,0,-4345.20609950938,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.05555555555555555,0.030612244897959183,-0.23809523809523808,0.02494331065759637
53,0,1,16,87,88,0.2,0.8,88,1,1,-4350.807929258242,0.5,0.5714285714285714,0.5,0.05,0.030612244897959183,-0.0714285714285714,0.01938775510204082
53,0,1,17,85,88,0.6500000000000001,0.8,88,1,1,-4353.304918305013,0.25,0.5714285714285714,0.5714285714285714,0.0375,0.030612244897959183,-0.3214285714285714,0.006887755102040816
53,0,1,18,86,89,0.35,0.5,86,0,0,-4356.9108670071055,0.6666666666666666,0.5,0.5,0.031746031746031744,0.027777777777777776,0.16666666666666663,0.003968253968253968
53,0,2,0,92,94,0.2,0.5,94,1,0,-4389.311967006537,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.031746031746031744,0.024691358024691357,0.2222222222222222,0.007054673721340388
53,0,2,1,91,92,0.8,0.2,92,1,0,-4397.293546527164,0.5714285714285714,0.4,0.5714285714285714,0.030612244897959183,0.04,0.17142857142857137,-0.009387755102040818
53,0,2,2,91,94,0.8,0.5,91,0,1,-4400.7061428115785,0.8,0.4444444444444444,0.4444444444444444,0.02666666666666667,0.024691358024691357,0.3555555555555556,0.0019753086419753117
53,0,2,3,91,92,0.8,0.2,91,0,1,-4406.214745393554,0.8,0.4,0.8,0.02666666666666667,0.04,0.4,-0.013333333333333332
53,0,2,4,91,94,0.8,0.5,94,1,1,-4412.259884227994,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,2,5,93,95,0.6500000000000001,0.35,95,1,1,-4416.199432461194,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,2,6,92,95,0.2,0.35,95,1,0,-4423.4300889115175,0.3333333333333333,0.5,0.5,0.05555555555555555,0.08333333333333333,-0.16666666666666669,-0.027777777777777776
53,0,2,7,92,94,0.2,0.5,94,1,0,-4430.879736524926,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.0
53,0,2,8,93,94,0.6500000000000001,0.5,93,0,1,-4435.628433786497,0.3333333333333333,0.25,0.3333333333333333,0.05555555555555555,0.0375,0.08333333333333331,0.018055555555555554
53,0,2,9,91,95,0.8,0.35,91,0,1,-4441.187829048216,0.6666666666666666,0.25,0.6666666666666666,0.05555555555555555,0.0375,0.41666666666666663,0.018055555555555554
53,0,2,10,93,94,0.6500000000000001,0.5,93,0,1,-4446.917074735577,0.5,0.25,0.25,0.05,0.0375,0.25,0.012500000000000004
53,0,2,11,91,93,0.8,0.6500000000000001,93,1,0,-4454.114197271242,0.5,0.5,0.5,0.05,0.05,0.0,0.0
53,0,2,12,93,95,0.6500000000000001,0.35,95,1,0,-4458.044297609158,0.6,0.2,0.6,0.04,0.02666666666666667,0.39999999999999997,0.013333333333333332
53,0,2,13,91,95,0.8,0.35,91,0,1,-4460.835781922354,0.5,0.2,0.5,0.05,0.02666666666666667,0.3,0.023333333333333334
53,0,2,14,92,94,0.2,0.5,92,0,0,-4468.419329676317,0.6666666666666666,0.2,0.6666666666666666,0.031746031746031744,0.02666666666666667,0.4666666666666666,0.005079365079365076
53,0,2,15,93,95,0.6500000000000001,0.35,93,0,0,-4474.381201172583,0.4,0.2,0.2,0.04,0.02666666666666667,0.2,0.013333333333333332
53,0,2,16,93,95,0.6500000000000001,0.35,95,1,1,-4480.70458578868,0.4,0.7142857142857143,0.7142857142857143,0.04,0.025510204081632654,-0.3142857142857143,0.014489795918367347
53,0,2,17,91,93,0.8,0.6500000000000001,91,0,0,-4483.048145388581,0.4,0.75,0.75,0.04,0.020833333333333332,-0.35,0.01916666666666667
53,0,2,18,91,93,0.8,0.6500000000000001,91,0,1,-4488.745222712876,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,2,19,91,95,0.8,0.35,95,1,0,-4494.303108364116,0.6666666666666666,0.4,0.6666666666666666,0.05555555555555555,0.04,0.2666666666666666,0.015555555555555552
53,0,2,20,91,93,0.8,0.6500000000000001,93,1,1,-4500.967195135287,0.4,0.5,0.5,0.04,0.08333333333333333,-0.09999999999999998,-0.04333333333333333
53,0,2,21,92,93,0.2,0.6500000000000001,93,1,0,-4506.276984045976,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.022222222222222223,0.05555555555555555,0.0,-0.033333333333333326
53,0,2,22,94,95,0.5,0.35,95,1,1,-4510.535921782936,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,3,0,97,99,0.35,0.6500000000000001,97,0,0,-4539.950381387424,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,3,1,99,101,0.6500000000000001,0.8,101,1,1,-4545.952535760381,0.5,0.3333333333333333,0.5,0.08333333333333333,0.05555555555555555,0.16666666666666669,0.027777777777777776
53,0,3,2,99,101,0.6500000000000001,0.8,101,1,1,-4550.861673102384,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.0,0.0
53,0,3,3,99,101,0.6500000000000001,0.8,101,1,1,-4556.776653022766,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05555555555555555,0.05555555555555555,0.0,0.0
53,0,3,4,97,101,0.35,0.8,101,1,0,-4561.458217875742,0.3333333333333333,0.5,0.5,0.05555555555555555,0.05,-0.16666666666666669,0.00555555555555555
53,0,3,5,97,99,0.35,0.6500000000000001,97,0,0,-4566.374085857204,0.25,0.6,0.6,0.0375,0.04,-0.35,-0.0025000000000000022
53,0,3,6,99,101,0.6500000000000001,0.8,101,1,1,-4571.383642783629,0.25,0.6666666666666666,0.6666666666666666,0.0375,0.031746031746031744,-0.41666666666666663,0.005753968253968254
53,0,3,7,99,101,0.6500000000000001,0.8,101,1,1,-4575.44168085159,0.5,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0
53,0,3,8,99,101,0.6500000000000001,0.8,101,1,1,-4581.242169127399,0.25,0.5714285714285714,0.25,0.0375,0.030612244897959183,-0.3214285714285714,0.006887755102040816
53,0,3,9,99,101,0.6500000000000001,0.8,101,1,1,-4583.344005223325,0.5,0.2,0.5,0.08333333333333333,0.02666666666666667,0.3,0.05666666666666666
53,0,3,10,97,101,0.35,0.8,101,1,1,-4590.581812432516,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.030612244897959183,0.05555555555555555,-0.09523809523809523,-0.02494331065759637
53,0,3,11,99,101,0.6500000000000001,0.8,101,1,1,-4595.723478503237,0.3333333333333333,0.2,0.2,0.05555555555555555,0.02666666666666667,0.1333333333333333,0.028888888888888884
53,0,3,12,97,99,0.35,0.6500000000000001,97,0,0,-4596.154070330119,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.05555555555555555,0.030612244897959183,-0.23809523809523808,0.02494331065759637
53,0,3,13,97,99,0.35,0.6500000000000001,99,1,0,-4606.903103503024,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.01984126984126984,0.16666666666666666,0.03571428571428571
